2022-2023,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,396
2017-2018,Academic year,Regional,E92000001,England,E12000001,North East,Special,78
2017-2018,Academic year,Regional,E92000001,England,E12000001,North East,Total,1203
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Non-maintained mainstream,262
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,68
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Primary,2446
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,469
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Special,209
2017-2018,Academic year,Regional,E92000001,England,E12000008,South East,Primary,2597
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,148
2017-2018,Academic year,National,E92000001,England,E92000001,England,Total maintained,21937
2017-2018,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,1152
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,3192
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,2241
2017-2018,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,33
2017-2018,Academic year,National,E92000001,England,E92000001,England,Total,24316
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,2417
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Non-maintained mainstream,14
2017-2018,Academic year,National,S92000003,Scotland,S92000003,Scotland,Non-maintained mainstream,0
2017-2018,Academic year,National,S92000003,Scotland,S92000003,Scotland,Middle,0
2017-2018,Academic year,National,E92000001,England,E92000001,England,Middle,0
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Middle,0
2017-2018,Academic year,National,E92000001,England,E92000001,England,Non-maintained mainstream,2379
2017-2018,Academic year,National,E92000001,England,E92000001,England,Nursery,399
2017-2018,Academic year,National,E92000001,England,E92000001,England,Primary,16766
2017-2018,Academic year,National,E92000001,England,E92000001,England,Secondary,3436
2017-2018,Academic year,National,E92000001,England,E92000001,England,Special,1336
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Total maintained,1138
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Total,1153
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Special,39
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Secondary,199
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Primary,805
2017-2018,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Nursery,95
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,2057
2017-2018,Academic year,Regional,E92000001,England,E12000002,North West,Total,3454
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,2561
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Special,137
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,423
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,165
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Total maintained,2602
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,2635
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,239
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,39
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,1995
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,390
2017-2018,Academic year,Regional,E92000001,England,E12000006,East of England,Total,2800
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,61
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,553
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Nursery,79
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Primary,1817
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Secondary,505
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Special,201
2017-2018,Academic year,Regional,E92000001,England,E12000007,London,Total,3155
2017-2018,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,536
2017-2018,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,42
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,1768
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,116
2017-2018,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,218
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,157
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,100
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,291
2017-2018,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,3357
2017-2018,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,2358
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,27
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,1775
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,1634
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,32
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,323
2017-2018,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,2214
2017-2018,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,2389
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Non-maintained mainstream,0
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Middle,0
2016-2017,Academic year,National,E92000001,England,E92000001,England,Middle,0
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Non-maintained mainstream,2445
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Primary,20913
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Nursery,3022
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Middle,10
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Non-maintained mainstream,14
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Nursery,95
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Middle,0
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Total maintained,1144
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Total,1159
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Special,39
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Secondary,201
2016-2017,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Primary,809
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,419
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Total maintained,1547
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,1993
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,234
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,2634
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,164
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,1776
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,61
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,214
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,2214
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,98
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,291
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,1635
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,33
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,157
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,2389
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,115
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,315
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,1785
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,27
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,147
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Total,1617
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,39
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,392
2016-2017,Academic year,National,E92000001,England,E92000001,England,Total maintained,21920
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Special,135
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Total,2567
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Special,122
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,342
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Primary,1870
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,18
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,215
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Total,3889
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Special,205
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,502
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Primary,2598
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,43
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,541
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Total,3147
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Special,199
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Secondary,498
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Primary,1816
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Nursery,80
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,554
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Total,2793
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Special,209
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Total,3445
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,1157
2016-2017,Academic year,National,E92000001,England,E92000001,England,Total,24281
2016-2017,Academic year,National,E92000001,England,E92000001,England,Secondary,3408
2016-2017,Academic year,National,E92000001,England,E92000001,England,Nursery,402
2016-2017,Academic year,National,E92000001,England,E92000001,England,Non-maintained mainstream,2361
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Nursery,2514
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Primary,2031
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Secondary,359
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Special,141
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Total,5045
2016-2017,Academic year,National,S92000003,Scotland,S92000003,Scotland,Total maintained,5045
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Total maintained,29656
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Total,32102
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Special,1543
2016-2017,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Secondary,4168
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Middle,10
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Non-maintained mainstream,70
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Nursery,11
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Primary,1287
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Secondary,200
2016-2017,Academic year,National,W92000004,Wales,W92000004,Wales,Special,39
2016-2017,Academic year,National,E92000001,England,E92000001,England,Special,1324
2016-2017,Academic year,National,E92000001,England,E92000001,England,Primary,16786
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Non-maintained mainstream,46
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,463
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,3192
2016-2017,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,2242
2016-2017,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,2057
2016-2017,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,2420
2016-2017,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,2559
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,33
2016-2017,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,3348
2016-2017,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,2352
2016-2017,Academic year,Regional,E92000001,England,E12000007,London,Total maintained,2593
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Primary,2452
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,68
2016-2017,Academic year,Regional,E92000001,England,E12000002,North West,Non-maintained mainstream,253
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Total,1203
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Special,77
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,186
2016-2017,Academic year,Regional,E92000001,England,E12000001,North East,Primary,861
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Special,1548
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Total maintained,29672
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Total,32130
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Nursery,3007
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Non-maintained mainstream,0
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Middle,0
2015-2016,Academic year,National,E92000001,England,E92000001,England,Middle,0
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Secondary,4169
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Primary,20941
2015-2016,Academic year,National,E92000001,England,E92000001,England,Non-maintained mainstream,2377
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Non-maintained mainstream,2457
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,164
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,31
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,1634
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,293
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,98
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,2213
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,210
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,61
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,1776
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,418
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,2629
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Special,198
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,236
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,41
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,1991
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,399
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Special,135
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Total,2802
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,557
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Nursery,80
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Primary,1813
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,157
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,2393
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,119
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,313
2015-2016,Academic year,National,E92000001,England,E92000001,England,Primary,16778
2015-2016,Academic year,National,E92000001,England,E92000001,England,Secondary,3401
2015-2016,Academic year,National,E92000001,England,E92000001,England,Special,1326
2015-2016,Academic year,National,E92000001,England,E92000001,England,Total,24288
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Non-maintained mainstream,45
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,34
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Primary,865
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,185
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Special,76
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Total,1205
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Non-maintained mainstream,253
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,70
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Primary,2447
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,461
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Special,208
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Total,3439
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,146
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,28
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,1787
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Secondary,484
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Total,3132
2015-2016,Academic year,National,K02000001,United Kingdom,K02000001,United Kingdom,Middle,7
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Secondary,205
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Primary,2039
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Secondary,361
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Special,144
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Total,5036
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Total maintained,5036
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Middle,7
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Non-maintained mainstream,66
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Nursery,13
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Primary,1310
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Special,39
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,553
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Total,1640
2015-2016,Academic year,National,W92000004,Wales,W92000004,Wales,Total maintained,1574
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Non-maintained mainstream,14
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Nursery,96
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Primary,814
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Secondary,202
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Special,39
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Total,1166
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Total maintained,1151
2015-2016,Academic year,National,S92000003,Scotland,S92000003,Scotland,Nursery,2492
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,2348
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,3354
2015-2016,Academic year,Regional,E92000001,England,E12000007,London,Total maintained,2575
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,43
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Primary,2600
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,503
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Special,208
2015-2016,Academic year,Regional,E92000001,England,E12000008,South East,Total,3907
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,220
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,18
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Primary,1865
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,345
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Special,120
2015-2016,Academic year,Regional,E92000001,England,E12000009,South West,Total,2568
2015-2016,Academic year,National,E92000001,England,E92000001,England,Nursery,406
2015-2016,Academic year,National,E92000001,England,E92000001,England,Total maintained,21911
2015-2016,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,1160
2015-2016,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,3186
2015-2016,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,2247
2015-2016,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,2056
2015-2016,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,2419
2015-2016,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,2566
2015-2016,Academic year,National,N92000002,Northern Ireland,N92000002,Northern Ireland,Middle,0
